,iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,optimal_correct,majority_correct,expert_correct,compromise_minority_correct,compromose_strongmajority_correct,optimal_agrees_majority,compromise_minority_agrees_majority,compromise_minority_agrees_optimal,compromose_strongmajority_agrees_majority,compromose_strongmajority_agrees_optimal
12,1000.0,3.0,0.55,,0.06,,0.7035775127768313,1.4213075060532692,0.0,1.4213075060532692,1.4213075060532692,inf,1.5188916876574305,1.3201856148491877,1.463054187192118,1.5188916876574305,1.5188916876574305,6.8125,6.8125,inf,6.8125,inf
13,1000.0,3.0,0.55,,0.07,,0.6778523489932884,1.475247524752475,0.0,1.475247524752475,1.475247524752475,inf,1.6666666666666667,1.557544757033248,1.631578947368421,1.6666666666666667,1.6666666666666667,5.756756756756756,5.756756756756756,inf,5.756756756756756,inf
14,1000.0,3.0,0.55,,0.08,,0.6722408026755854,1.4875621890547261,0.0,1.4875621890547261,1.4875621890547261,inf,1.906976744186046,1.631578947368421,2.0303030303030307,1.906976744186046,1.906976744186046,6.04225352112676,6.04225352112676,inf,6.04225352112676,inf
15,1000.0,3.0,0.55,,0.1,,0.6051364365971108,1.6525198938992043,0.0,1.6525198938992043,1.6525198938992043,inf,1.8818443804034584,1.840909090909091,1.8735632183908049,1.8818443804034584,1.8818443804034584,6.751937984496124,6.751937984496124,inf,6.751937984496124,inf
16,1000.0,3.0,0.55,,0.11,,0.6181229773462783,1.6178010471204187,0.0,1.6178010471204187,1.6178010471204187,inf,2.2258064516129026,2.0864197530864192,2.0581039755351678,2.2258064516129026,2.2258064516129026,5.666666666666666,5.666666666666666,inf,5.666666666666666,inf
17,1000.0,3.0,0.55,,0.12,,0.5015015015015014,1.9940119760479036,0.0,1.9940119760479036,1.9940119760479036,inf,2.355704697986578,2.1347962382445136,2.300330033003301,2.355704697986578,2.355704697986578,4.917159763313608,4.917159763313608,inf,4.917159763313608,inf
18,1000.0,3.0,0.6,,0.02,,198.99999999999983,0.005025125628140704,0.0,0.005025125628140704,0.005025125628140704,inf,1.9325513196480941,1.9325513196480941,1.5125628140703515,1.9325513196480941,1.9325513196480941,inf,inf,inf,inf,inf
19,1000.0,3.0,0.6,,0.03,,11.345679012345684,0.088139281828074,0.0,0.088139281828074,0.088139281828074,inf,1.6595744680851063,1.6041666666666665,1.5445292620865139,1.6595744680851063,1.6595744680851063,70.42857142857136,70.42857142857136,inf,70.42857142857136,inf
20,1000.0,3.0,0.6,,0.04,,4.347593582887699,0.23001230012300125,0.0,0.23001230012300125,0.23001230012300125,inf,1.915451895043732,1.9411764705882355,1.6109660574412532,1.915451895043732,1.915451895043732,26.027027027027003,26.027027027027003,inf,26.027027027027003,inf
21,1000.0,3.0,0.6,,0.06,,1.2988505747126433,0.7699115044247788,0.0,0.7699115044247788,0.7699115044247788,inf,1.8901734104046244,1.8818443804034584,1.7173913043478262,1.8901734104046244,1.8901734104046244,8.174311926605496,8.174311926605496,inf,8.174311926605496,inf
22,1000.0,3.0,0.6,,0.07,,1.2026431718061676,0.8315018315018313,0.0,0.8315018315018313,0.8315018315018313,inf,2.1055900621118004,1.906976744186046,2.0487804878048785,2.1055900621118004,2.1055900621118004,8.433962264150946,8.433962264150946,inf,8.433962264150946,inf
