iterations,voters,mean,std,simple_majority,minority_decisive,minority_decisive_not_tyrannic,minority_tyranny,expert_tyranny,majority_correct,expert_correct
1000,11,0.7,0.052,0,1,1,0.001,0,0.9265,0.765
1000,11,0.7,0.054,0,1,1,0.002,0,0.9365,0.78
1000,11,0.7,0.056,0.002,0.998,0.998,0.003,0,0.9095,0.788
1000,11,0.7,0.058,0.001,0.999,0.999,0.002,0,0.9165,0.794
1000,11,0.7,0.06,0.001,0.999,0.999,0.007,0,0.9165,0.804
1000,11,0.7,0.062,0,1,1,0.01,0,0.913,0.798
1000,11,0.7,0.064,0,1,1,0.016,0,0.92,0.8045
1000,11,0.7,0.066,0.001,0.999,0.999,0.022,0,0.917,0.803
1000,11,0.7,0.068,0,1,1,0.029,0,0.9125,0.817
1000,11,0.7,0.07,0,1,1,0.05,0,0.9215,0.8135
1000,11,0.7,0.072,0,1,1,0.037,0,0.923,0.8085
1000,11,0.7,0.074,0,1,1,0.054,0,0.918,0.817
1000,11,0.7,0.076,0,1,1,0.069,0,0.92,0.813
1000,11,0.7,0.078,0,1,1,0.088,0,0.9185,0.817
1000,11,0.7,0.08,0,1,1,0.076,0,0.9235,0.815
1000,11,0.7,0.082,0,1,1,0.107,0,0.93,0.83
1000,11,0.7,0.084,0,1,1,0.114,0,0.9305,0.834
1000,11,0.7,0.086,0,1,1,0.115,0,0.9305,0.843
1000,11,0.7,0.088,0,1,1,0.156,0,0.921,0.837
1000,11,0.7,0.09,0,1,1,0.136,0,0.926,0.8445
1000,11,0.7,0.092,0,1,1,0.17,0,0.934,0.8445
1000,11,0.7,0.094,0,1,1,0.178,0,0.923,0.845
1000,11,0.7,0.096,0,1,1,0.194,0,0.926,0.8375
1000,11,0.7,0.098,0,1,1,0.206,0,0.9315,0.841
1000,11,0.7,0.1,0,1,1,0.227,0,0.9325,0.8625
1000,11,0.7,0.102,0,1,1,0.244,0,0.93,0.8595
1000,11,0.7,0.104,0,1,1,0.26,0,0.9355,0.8675
1000,11,0.7,0.106,0,1,1,0.274,0.001,0.9295,0.859
1000,11,0.7,0.108,0,1,1,0.292,0.001,0.9305,0.8765
1000,11,0.7,0.11,0,1,1,0.264,0,0.9275,0.865
1000,11,0.7,0.112,0,1,1,0.308,0,0.939,0.878
1000,11,0.7,0.114,0,1,1,0.319,0,0.9365,0.8845
1000,11,0.7,0.116,0,1,1,0.286,0.001,0.931,0.889
1000,11,0.7,0.118,0,1,1,0.341,0,0.9395,0.875
1000,11,0.7,0.12,0,1,1,0.305,0,0.9295,0.883
1000,11,0.7,0.122,0,1,1,0.341,0.002,0.9385,0.8735
1000,11,0.7,0.124,0,1,1,0.369,0,0.929,0.892
1000,11,0.7,0.126,0,1,1,0.36,0.002,0.932,0.8765
1000,11,0.7,0.128,0,1,1,0.365,0,0.937,0.8815
1000,11,0.7,0.13,0,1,1,0.362,0.001,0.929,0.899
1000,11,0.7,0.132,0,1,1,0.381,0.001,0.9365,0.9005
1000,11,0.7,0.134,0,1,1,0.417,0.001,0.937,0.8965
1000,11,0.7,0.136,0,1,1,0.402,0.002,0.9335,0.8955
1000,11,0.7,0.138,0,1,1,0.415,0.001,0.932,0.9
1000,11,0.7,0.14,0,1,1,0.423,0.001,0.9425,0.908
1000,11,0.7,0.142,0,1,1,0.429,0.001,0.9335,0.906
1000,11,0.7,0.144,0,1,1,0.433,0,0.9385,0.919
1000,11,0.7,0.146,0,1,1,0.458,0,0.934,0.9025
1000,11,0.7,0.148,0,1,1,0.445,0.001,0.9425,0.9075
1000,11,0.7,0.15,0,1,1,0.457,0.001,0.9385,0.9155
1000,11,0.7,0.152,0,1,1,0.47,0.001,0.951,0.9105
1000,11,0.7,0.154,0,1,1,0.457,0.001,0.9425,0.9035
1000,11,0.7,0.156,0,1,1,0.51,0.001,0.9375,0.9125
1000,11,0.7,0.158,0,1,1,0.46,0.001,0.938,0.907
1000,11,0.7,0.16,0,1,1,0.489,0,0.9295,0.9085
1000,11,0.7,0.162,0,1,1,0.492,0,0.942,0.9135
1000,11,0.7,0.164,0,1,1,0.525,0.001,0.95,0.908
1000,11,0.7,0.166,0,1,1,0.518,0.001,0.9405,0.9285
1000,11,0.7,0.168,0,1,1,0.518,0,0.9425,0.9175
1000,11,0.7,0.17,0,1,1,0.521,0,0.946,0.9145
1000,11,0.7,0.172,0,1,1,0.501,0,0.9375,0.927
1000,11,0.7,0.174,0,1,1,0.484,0.002,0.942,0.919
1000,11,0.7,0.176,0,1,1,0.511,0,0.9425,0.9235
1000,11,0.7,0.178,0,1,1,0.525,0.001,0.9405,0.9215
1000,11,0.7,0.18,0,1,1,0.524,0,0.9445,0.9285
1000,11,0.7,0.182,0,1,1,0.548,0.001,0.9425,0.9155
1000,11,0.7,0.184,0,1,1,0.577,0.001,0.938,0.9345
1000,11,0.7,0.186,0,1,1,0.533,0.001,0.9475,0.9205
1000,11,0.7,0.188,0,1,1,0.547,0.001,0.956,0.9295
1000,11,0.7,0.19,0,1,1,0.562,0,0.945,0.9335
1000,11,0.7,0.192,0,1,1,0.538,0,0.9535,0.935
1000,11,0.7,0.194,0,1,1,0.545,0.001,0.9445,0.9335
1000,11,0.7,0.196,0,1,1,0.56,0.001,0.95,0.9205
1000,11,0.7,0.198,0,1,1,0.565,0.001,0.9525,0.941
1000,11,0.75,0.002,1,0,0,0,0,0.963,0.7515
1000,11,0.75,0.004,1,0,0,0,0,0.9595,0.757
1000,11,0.75,0.006,1,0,0,0,0,0.975,0.769
1000,11,0.75,0.008,1,0,0,0,0,0.9665,0.7695
1000,11,0.75,0.01,1,0,0,0,0,0.9655,0.7715
1000,11,0.75,0.012,1,0,0,0,0,0.9625,0.749
1000,11,0.75,0.014,0.998,0.002,0.002,0,0,0.9775,0.76
1000,11,0.75,0.016,0.988,0.012,0.012,0,0,0.969,0.7645
1000,11,0.75,0.018,0.939,0.061,0.061,0,0,0.963,0.7725
1000,11,0.75,0.02,0.835,0.165,0.165,0,0,0.968,0.786
1000,11,0.75,0.022,0.751,0.249,0.249,0,0,0.973,0.795
1000,11,0.75,0.024,0.622,0.378,0.378,0,0,0.9665,0.7825
1000,11,0.75,0.026,0.433,0.567,0.567,0,0,0.966,0.801
1000,11,0.75,0.028,0.34,0.66,0.66,0,0,0.964,0.7835
1000,11,0.75,0.03,0.251,0.749,0.749,0,0,0.9675,0.7935
1000,11,0.75,0.032,0.198,0.802,0.802,0,0,0.968,0.8
1000,11,0.75,0.034,0.138,0.862,0.862,0,0,0.963,0.8125
1000,11,0.75,0.036,0.113,0.887,0.887,0,0,0.9695,0.795
1000,11,0.75,0.038,0.079,0.921,0.921,0,0,0.964,0.8115
1000,11,0.75,0.04,0.044,0.956,0.956,0,0,0.9645,0.8235
1000,11,0.75,0.042,0.04,0.96,0.96,0,0,0.9675,0.8065
1000,11,0.75,0.044,0.027,0.973,0.973,0,0,0.965,0.809
1000,11,0.75,0.046,0.023,0.977,0.977,0,0,0.966,0.807
1000,11,0.75,0.048,0.018,0.982,0.982,0,0,0.968,0.8225
1000,11,0.75,0.05,0.007,0.993,0.993,0,0,0.97,0.8495
1000,11,0.75,0.052,0.008,0.992,0.992,0,0,0.9635,0.8455
1000,11,0.75,0.054,0.006,0.994,0.994,0,0,0.962,0.834
1000,11,0.75,0.056,0.003,0.997,0.997,0,0,0.9695,0.834
1000,11,0.75,0.058,0.006,0.994,0.994,0.001,0,0.971,0.836
1000,11,0.75,0.06,0,1,1,0,0,0.968,0.844
1000,11,0.75,0.062,0.004,0.996,0.996,0,0,0.973,0.844
1000,11,0.75,0.064,0.004,0.996,0.996,0.004,0,0.9665,0.8655
1000,11,0.75,0.066,0.001,0.999,0.999,0.003,0,0.967,0.8595
1000,11,0.75,0.068,0.001,0.999,0.999,0.009,0,0.968,0.86
1000,11,0.75,0.07,0.001,0.999,0.999,0.006,0,0.9695,0.874
1000,11,0.75,0.072,0.001,0.999,0.999,0.009,0,0.965,0.874
1000,11,0.75,0.074,0.001,0.999,0.999,0.014,0,0.9715,0.8825
1000,11,0.75,0.076,0.001,0.999,0.999,0.014,0,0.963,0.8785
1000,11,0.75,0.078,0.001,0.999,0.999,0.022,0,0.966,0.86
1000,11,0.75,0.08,0,1,1,0.028,0,0.97,0.875
1000,11,0.75,0.082,0,1,1,0.039,0,0.966,0.879
1000,11,0.75,0.084,0.001,0.999,0.999,0.043,0,0.9615,0.872
1000,11,0.75,0.086,0,1,1,0.06,0,0.963,0.8925
1000,11,0.75,0.088,0,1,1,0.061,0,0.9785,0.884
1000,11,0.75,0.09,0,1,1,0.066,0,0.9665,0.891
1000,11,0.75,0.092,0,1,1,0.072,0,0.9715,0.8815
1000,11,0.75,0.094,0,1,1,0.076,0,0.9675,0.9015
1000,11,0.75,0.096,0,1,1,0.086,0,0.9625,0.8935
1000,11,0.75,0.098,0,1,1,0.095,0,0.9615,0.8875
1000,11,0.75,0.1,0,1,1,0.111,0,0.9625,0.905
1000,11,0.75,0.102,0,1,1,0.127,0,0.9655,0.897
1000,11,0.75,0.104,0,1,1,0.129,0,0.9655,0.897
1000,11,0.75,0.106,0,1,1,0.146,0,0.959,0.9145
1000,11,0.75,0.108,0,1,1,0.163,0,0.963,0.8965
1000,11,0.75,0.11,0,1,1,0.177,0,0.9705,0.91
1000,11,0.75,0.112,0,1,1,0.181,0,0.9635,0.906
1000,11,0.75,0.114,0,1,1,0.218,0,0.96,0.916
1000,11,0.75,0.116,0,1,1,0.185,0,0.973,0.914
1000,11,0.75,0.118,0,1,1,0.192,0,0.9635,0.919
1000,11,0.75,0.12,0,1,1,0.252,0,0.9635,0.9225
1000,11,0.75,0.122,0,1,1,0.257,0.001,0.9645,0.9155
1000,11,0.75,0.124,0,1,1,0.246,0.001,0.962,0.9185
1000,11,0.75,0.126,0,1,1,0.275,0,0.963,0.924
1000,11,0.75,0.128,0,1,1,0.273,0,0.9675,0.922
1000,11,0.75,0.13,0,1,1,0.288,0,0.965,0.9245
1000,11,0.75,0.132,0,1,1,0.304,0,0.972,0.928
1000,11,0.75,0.134,0,1,1,0.272,0,0.965,0.93
1000,11,0.75,0.136,0,1,1,0.319,0,0.955,0.9235
1000,11,0.75,0.138,0,1,1,0.334,0,0.9655,0.925
1000,11,0.75,0.14,0,1,1,0.339,0,0.97,0.9205
1000,11,0.75,0.142,0,1,1,0.339,0,0.968,0.9305
1000,11,0.75,0.144,0,1,1,0.357,0.002,0.966,0.9185
1000,11,0.75,0.146,0,1,1,0.381,0.001,0.9645,0.935
1000,11,0.75,0.148,0,1,1,0.382,0,0.9675,0.9175
1000,11,0.75,0.15,0,1,1,0.359,0,0.9595,0.925
1000,11,0.75,0.152,0,1,1,0.36,0,0.971,0.9245
1000,11,0.75,0.154,0,1,1,0.407,0,0.965,0.9255
1000,11,0.75,0.156,0,1,1,0.384,0,0.962,0.932
1000,11,0.75,0.158,0,1,1,0.441,0,0.9625,0.93
1000,11,0.75,0.16,0,1,1,0.435,0.001,0.96,0.9495
1000,11,0.75,0.162,0,1,1,0.409,0,0.9685,0.932
1000,11,0.75,0.164,0,1,1,0.42,0,0.967,0.94
1000,11,0.75,0.166,0,1,1,0.438,0.001,0.97,0.946
1000,11,0.75,0.168,0,1,1,0.451,0,0.963,0.937
1000,11,0.75,0.17,0,1,1,0.459,0.003,0.964,0.9375
1000,11,0.75,0.172,0,1,1,0.449,0,0.9715,0.9405
1000,11,0.75,0.174,0,1,1,0.455,0.001,0.9555,0.9405
1000,11,0.75,0.176,0,1,1,0.467,0,0.965,0.946
1000,11,0.75,0.178,0,1,1,0.458,0,0.9595,0.9415
1000,11,0.75,0.18,0,1,1,0.473,0.002,0.9715,0.946
1000,11,0.75,0.182,0,1,1,0.471,0.001,0.965,0.936
1000,11,0.75,0.184,0,1,1,0.474,0,0.966,0.9445
1000,11,0.75,0.186,0,1,1,0.481,0.002,0.9685,0.9425
1000,11,0.75,0.188,0,1,1,0.499,0.001,0.967,0.945
1000,11,0.75,0.19,0,1,1,0.493,0,0.967,0.945
1000,11,0.75,0.192,0,1,1,0.523,0.001,0.9625,0.9455
1000,11,0.75,0.194,0,1,1,0.492,0,0.969,0.9505
1000,11,0.75,0.196,0,1,1,0.532,0,0.96,0.945
1000,11,0.75,0.198,0,1,1,0.516,0,0.97,0.9505
1000,11,0.8,0.002,1,0,0,0,0,0.9945,0.789
1000,11,0.8,0.004,1,0,0,0,0,0.9875,0.806
1000,11,0.8,0.006,1,0,0,0,0,0.987,0.7825
1000,11,0.8,0.008,1,0,0,0,0,0.9895,0.807
1000,11,0.8,0.01,1,0,0,0,0,0.99,0.8145
1000,11,0.8,0.012,1,0,0,0,0,0.985,0.8145
1000,11,0.8,0.014,0.999,0.001,0.001,0,0,0.9875,0.8115
1000,11,0.8,0.016,0.995,0.005,0.005,0,0,0.99,0.8345
1000,11,0.8,0.018,0.989,0.011,0.011,0,0,0.989,0.834
1000,11,0.8,0.02,0.927,0.073,0.073,0,0,0.9895,0.832
1000,11,0.8,0.022,0.827,0.173,0.173,0,0,0.989,0.8305
1000,11,0.8,0.024,0.721,0.279,0.279,0,0,0.9855,0.838
1000,11,0.8,0.026,0.592,0.408,0.408,0,0,0.9875,0.8495
1000,11,0.8,0.028,0.497,0.503,0.503,0,0,0.9865,0.8435
1000,11,0.8,0.03,0.339,0.661,0.661,0,0,0.988,0.85
1000,11,0.8,0.032,0.295,0.705,0.705,0,0,0.9865,0.8525
1000,11,0.8,0.034,0.221,0.779,0.779,0,0,0.9865,0.853
1000,11,0.8,0.036,0.146,0.854,0.854,0,0,0.983,0.856
1000,11,0.8,0.038,0.116,0.884,0.884,0,0,0.986,0.8565
1000,11,0.8,0.04,0.08,0.92,0.92,0,0,0.9875,0.863
1000,11,0.8,0.042,0.053,0.947,0.947,0,0,0.989,0.8595
1000,11,0.8,0.044,0.036,0.964,0.964,0,0,0.99,0.87
1000,11,0.8,0.046,0.039,0.961,0.961,0,0,0.9895,0.88
1000,11,0.8,0.048,0.022,0.978,0.978,0,0,0.9885,0.8805
1000,11,0.8,0.05,0.012,0.988,0.988,0,0,0.991,0.875
1000,11,0.8,0.052,0.01,0.99,0.99,0,0,0.986,0.888
1000,11,0.8,0.054,0.009,0.991,0.991,0,0,0.9865,0.883
1000,11,0.8,0.056,0.007,0.993,0.993,0,0,0.987,0.882
1000,11,0.8,0.058,0.004,0.996,0.996,0,0,0.9865,0.892
1000,11,0.8,0.06,0.004,0.996,0.996,0,0,0.9865,0.896
1000,11,0.8,0.062,0.005,0.995,0.995,0.003,0,0.9845,0.901
1000,11,0.8,0.064,0.002,0.998,0.998,0.001,0,0.9855,0.9005
1000,11,0.8,0.066,0.001,0.999,0.999,0.003,0,0.989,0.899
1000,11,0.8,0.068,0.002,0.998,0.998,0.002,0,0.989,0.906
1000,11,0.8,0.07,0.001,0.999,0.999,0.003,0,0.9835,0.904
1000,11,0.8,0.072,0.005,0.995,0.995,0.004,0,0.984,0.9025
1000,11,0.8,0.074,0.001,0.999,0.999,0.003,0,0.9885,0.925
1000,11,0.8,0.076,0.001,0.999,0.999,0.004,0,0.9895,0.9145
1000,11,0.8,0.078,0,1,1,0.007,0,0.9845,0.9165
1000,11,0.8,0.08,0,1,1,0.007,0,0.9865,0.9185
1000,11,0.8,0.082,0,1,1,0.01,0,0.9845,0.9335
1000,11,0.8,0.084,0,1,1,0.013,0,0.988,0.932
1000,11,0.8,0.086,0,1,1,0.023,0,0.9855,0.9315
1000,11,0.8,0.088,0,1,1,0.023,0,0.989,0.9225
1000,11,0.8,0.09,0,1,1,0.028,0,0.9835,0.923
1000,11,0.8,0.092,0,1,1,0.027,0,0.9855,0.921
1000,11,0.8,0.094,0,1,1,0.057,0,0.985,0.93
1000,11,0.8,0.096,0,1,1,0.048,0,0.9815,0.935
1000,11,0.8,0.098,0,1,1,0.057,0,0.9835,0.928
1000,11,0.8,0.1,0,1,1,0.083,0,0.987,0.9335
1000,11,0.8,0.102,0,1,1,0.065,0,0.9845,0.934
1000,11,0.8,0.104,0,1,1,0.073,0,0.985,0.931
1000,11,0.8,0.106,0,1,1,0.101,0,0.989,0.942
1000,11,0.8,0.108,0,1,1,0.091,0,0.9845,0.936
1000,11,0.8,0.11,0,1,1,0.104,0,0.987,0.95
1000,11,0.8,0.112,0,1,1,0.119,0,0.9835,0.9415
1000,11,0.8,0.114,0,1,1,0.12,0,0.984,0.9425
1000,11,0.8,0.116,0,1,1,0.138,0,0.9765,0.943
1000,11,0.8,0.118,0,1,1,0.143,0,0.985,0.956
1000,11,0.8,0.12,0,1,1,0.153,0,0.984,0.9435
1000,11,0.8,0.122,0,1,1,0.163,0,0.986,0.942
1000,11,0.8,0.124,0,1,1,0.155,0,0.9895,0.9405
1000,11,0.8,0.126,0,1,1,0.156,0,0.9825,0.948
1000,11,0.8,0.128,0,1,1,0.201,0,0.982,0.943
1000,11,0.8,0.13,0,1,1,0.195,0,0.9845,0.943
1000,11,0.8,0.132,0,1,1,0.252,0,0.983,0.9505
1000,11,0.8,0.134,0,1,1,0.224,0,0.9835,0.946
1000,11,0.8,0.136,0,1,1,0.251,0,0.9845,0.941
1000,11,0.8,0.138,0,1,1,0.252,0,0.9795,0.95
1000,11,0.8,0.14,0,1,1,0.265,0,0.9845,0.9485
1000,11,0.8,0.142,0,1,1,0.251,0.001,0.9835,0.9465
1000,11,0.8,0.144,0,1,1,0.254,0.001,0.9845,0.9485
1000,11,0.8,0.146,0,1,1,0.251,0,0.984,0.947
1000,11,0.8,0.148,0,1,1,0.314,0,0.9825,0.9505
1000,11,0.8,0.15,0,1,1,0.311,0.001,0.976,0.955
1000,11,0.8,0.152,0,1,1,0.318,0.001,0.9885,0.9565
1000,11,0.8,0.154,0,1,1,0.301,0,0.981,0.961
1000,11,0.8,0.156,0,1,1,0.31,0,0.982,0.953
1000,11,0.8,0.158,0,1,1,0.327,0,0.9765,0.95
1000,11,0.8,0.16,0,1,1,0.319,0,0.979,0.9495
1000,11,0.8,0.162,0,1,1,0.343,0,0.9795,0.959
1000,11,0.8,0.164,0,1,1,0.342,0,0.9775,0.9545
1000,11,0.8,0.166,0,1,1,0.368,0.001,0.981,0.947
1000,11,0.8,0.168,0,1,1,0.384,0,0.98,0.947
1000,11,0.8,0.17,0,1,1,0.367,0,0.981,0.9565
1000,11,0.8,0.172,0,1,1,0.4,0,0.9805,0.9655
1000,11,0.8,0.174,0,1,1,0.394,0.001,0.9805,0.9535
1000,11,0.8,0.176,0,1,1,0.397,0,0.9765,0.952
1000,11,0.8,0.178,0,1,1,0.361,0,0.9845,0.953
1000,11,0.8,0.18,0,1,1,0.429,0,0.976,0.955
1000,11,0.8,0.182,0,1,1,0.416,0,0.981,0.953
1000,11,0.8,0.184,0,1,1,0.418,0,0.9815,0.971
1000,11,0.8,0.186,0,1,1,0.435,0,0.9795,0.9505
1000,11,0.8,0.188,0,1,1,0.406,0,0.9795,0.954
1000,11,0.8,0.19,0,1,1,0.438,0.001,0.983,0.959
1000,11,0.8,0.192,0,1,1,0.453,0,0.9795,0.951
1000,11,0.8,0.194,0,1,1,0.448,0.002,0.9745,0.948
1000,11,0.8,0.196,0,1,1,0.445,0,0.975,0.959
1000,11,0.8,0.198,0,1,1,0.484,0,0.9785,0.954
1000,11,0.85,0.002,1,0,0,0,0,0.994,0.8505
1000,11,0.85,0.004,1,0,0,0,0,1,0.859
1000,11,0.85,0.006,1,0,0,0,0,0.996,0.8645
1000,11,0.85,0.008,1,0,0,0,0,0.9975,0.8675
1000,11,0.85,0.01,1,0,0,0,0,0.998,0.8645
1000,11,0.85,0.012,1,0,0,0,0,0.9965,0.8735
1000,11,0.85,0.014,0.998,0.002,0.002,0,0,0.9955,0.8645
1000,11,0.85,0.016,0.994,0.006,0.006,0,0,0.9965,0.874
1000,11,0.85,0.018,0.972,0.028,0.028,0,0,0.997,0.8955
1000,11,0.85,0.02,0.915,0.085,0.085,0,0,0.998,0.883
1000,11,0.85,0.022,0.842,0.158,0.158,0,0,0.999,0.887
1000,11,0.85,0.024,0.684,0.316,0.316,0,0,0.9995,0.884
1000,11,0.85,0.026,0.584,0.416,0.416,0,0,0.9985,0.8905
1000,11,0.85,0.028,0.446,0.554,0.554,0,0,0.9975,0.9005
1000,11,0.85,0.03,0.329,0.671,0.671,0,0,0.997,0.9095
1000,11,0.85,0.032,0.266,0.734,0.734,0,0,0.9985,0.8935
1000,11,0.85,0.034,0.206,0.794,0.794,0,0,0.997,0.8935
1000,11,0.85,0.036,0.144,0.856,0.856,0,0,0.998,0.908
1000,11,0.85,0.038,0.1,0.9,0.9,0,0,0.998,0.9105
1000,11,0.85,0.04,0.074,0.926,0.926,0,0,0.9965,0.911
1000,11,0.85,0.042,0.061,0.939,0.939,0,0,0.9975,0.9145
1000,11,0.85,0.044,0.04,0.96,0.96,0,0,0.9975,0.919
1000,11,0.85,0.046,0.024,0.976,0.976,0,0,0.9985,0.9165
1000,11,0.85,0.048,0.016,0.984,0.984,0,0,0.998,0.93
1000,11,0.85,0.05,0.014,0.986,0.986,0,0,0.998,0.9165
1000,11,0.85,0.052,0.018,0.982,0.982,0,0,0.9965,0.9285
1000,11,0.85,0.054,0.011,0.989,0.989,0,0,0.9985,0.936
1000,11,0.85,0.056,0.007,0.993,0.993,0.001,0,0.9985,0.937
1000,11,0.85,0.058,0.003,0.997,0.997,0,0,0.997,0.94
1000,11,0.85,0.06,0.005,0.995,0.995,0,0,0.997,0.931
1000,11,0.85,0.062,0.004,0.996,0.996,0.001,0,0.996,0.942
1000,11,0.85,0.064,0.004,0.996,0.996,0,0,0.9965,0.9435
1000,11,0.85,0.066,0.003,0.997,0.997,0.001,0,0.9995,0.9515
1000,11,0.85,0.068,0,1,1,0.002,0,0.998,0.946
1000,11,0.85,0.07,0.002,0.998,0.998,0.001,0,0.9985,0.948
1000,11,0.85,0.072,0,1,1,0.003,0,0.999,0.9515
1000,11,0.85,0.074,0,1,1,0.002,0,0.995,0.949
1000,11,0.85,0.076,0.001,0.999,0.999,0,0,0.9975,0.948
1000,11,0.85,0.078,0.001,0.999,0.999,0.004,0,0.996,0.9535
1000,11,0.85,0.08,0,1,1,0.007,0,0.9985,0.9515
1000,11,0.85,0.082,0,1,1,0.008,0,0.996,0.949
1000,11,0.85,0.084,0,1,1,0.01,0,0.9965,0.9515
1000,11,0.85,0.086,0,1,1,0.007,0,0.9955,0.9595
1000,11,0.85,0.088,0.001,0.999,0.999,0.014,0,0.996,0.955
1000,11,0.85,0.09,0,1,1,0.022,0,0.998,0.961
1000,11,0.85,0.092,0,1,1,0.02,0,0.9975,0.953
1000,11,0.85,0.094,0,1,1,0.023,0,0.996,0.96
1000,11,0.85,0.096,0,1,1,0.029,0,0.9975,0.9635
1000,11,0.85,0.098,0,1,1,0.033,0,0.995,0.964
1000,11,0.85,0.1,0,1,1,0.038,0,0.9965,0.967
1000,11,0.85,0.102,0,1,1,0.042,0,0.9965,0.958
1000,11,0.85,0.104,0,1,1,0.037,0,0.9965,0.961
1000,11,0.85,0.106,0.001,0.999,0.999,0.055,0,0.9975,0.9555
1000,11,0.85,0.108,0,1,1,0.057,0,0.994,0.9615
1000,11,0.85,0.11,0,1,1,0.068,0,0.995,0.9605
1000,11,0.85,0.112,0,1,1,0.075,0,0.9965,0.96
1000,11,0.85,0.114,0,1,1,0.077,0,0.993,0.9675
1000,11,0.85,0.116,0,1,1,0.101,0,0.993,0.9625
1000,11,0.85,0.118,0,1,1,0.091,0,0.9965,0.9685
1000,11,0.85,0.12,0,1,1,0.11,0,0.993,0.966
1000,11,0.85,0.122,0,1,1,0.1,0,0.993,0.959
1000,11,0.85,0.124,0,1,1,0.115,0,0.993,0.9685
1000,11,0.85,0.126,0,1,1,0.125,0,0.996,0.962
1000,11,0.85,0.128,0,1,1,0.119,0,0.996,0.96
1000,11,0.85,0.13,0,1,1,0.127,0,0.993,0.9565
1000,11,0.85,0.132,0,1,1,0.15,0,0.9925,0.961
1000,11,0.85,0.134,0,1,1,0.163,0,0.995,0.962
1000,11,0.85,0.136,0,1,1,0.174,0,0.9905,0.971
1000,11,0.85,0.138,0,1,1,0.18,0,0.991,0.974
1000,11,0.85,0.14,0,1,1,0.186,0,0.994,0.9595
1000,11,0.85,0.142,0,1,1,0.19,0,0.9935,0.9615
1000,11,0.85,0.144,0,1,1,0.191,0,0.9895,0.9615
1000,11,0.85,0.146,0,1,1,0.203,0,0.995,0.966
1000,11,0.85,0.148,0,1,1,0.19,0,0.992,0.967
1000,11,0.85,0.15,0,1,1,0.216,0,0.9905,0.966
1000,11,0.85,0.152,0,1,1,0.259,0,0.993,0.9645
1000,11,0.85,0.154,0,1,1,0.225,0,0.995,0.965
1000,11,0.85,0.156,0,1,1,0.232,0,0.987,0.964
1000,11,0.85,0.158,0,1,1,0.236,0,0.9935,0.9565
1000,11,0.85,0.16,0,1,1,0.263,0,0.9895,0.9585
1000,11,0.85,0.162,0,1,1,0.301,0,0.993,0.9645
1000,11,0.85,0.164,0,1,1,0.282,0.001,0.9905,0.967
1000,11,0.85,0.166,0,1,1,0.289,0,0.9885,0.972
1000,11,0.85,0.168,0,1,1,0.286,0.001,0.989,0.9655
1000,11,0.85,0.17,0,1,1,0.301,0,0.986,0.9725
1000,11,0.85,0.172,0,1,1,0.321,0,0.99,0.959
1000,11,0.85,0.174,0,1,1,0.32,0,0.9895,0.9575
1000,11,0.85,0.176,0,1,1,0.307,0,0.989,0.9645
1000,11,0.85,0.178,0,1,1,0.334,0,0.983,0.9605
1000,11,0.85,0.18,0,1,1,0.314,0,0.985,0.9655
1000,11,0.85,0.182,0,1,1,0.335,0,0.987,0.958
1000,11,0.85,0.184,0,1,1,0.335,0,0.9875,0.963
1000,11,0.85,0.186,0,1,1,0.345,0,0.989,0.964
1000,11,0.85,0.188,0,1,1,0.366,0,0.9855,0.9645
1000,11,0.85,0.19,0,1,1,0.397,0,0.9865,0.9575
1000,11,0.85,0.192,0,1,1,0.36,0,0.9865,0.9535
1000,11,0.85,0.194,0,1,1,0.395,0,0.991,0.958
1000,11,0.85,0.196,0,1,1,0.388,0,0.9885,0.964
1000,11,0.85,0.198,0,1,1,0.417,0,0.987,0.9675
1000,11,0.9,0.002,1,0,0,0,0,1,0.9055
1000,11,0.9,0.004,1,0,0,0,0,1,0.9175
1000,11,0.9,0.006,1,0,0,0,0,0.999,0.91
1000,11,0.9,0.008,1,0,0,0,0,0.999,0.9085
1000,11,0.9,0.01,1,0,0,0,0,1,0.9125
1000,11,0.9,0.012,1,0,0,0,0,0.999,0.912
1000,11,0.9,0.014,0.998,0.002,0.002,0,0,0.9995,0.9255
1000,11,0.9,0.016,0.974,0.026,0.026,0,0,1,0.917
1000,11,0.9,0.018,0.869,0.131,0.131,0,0,1,0.9155
1000,11,0.9,0.02,0.793,0.207,0.207,0,0,0.999,0.936
1000,11,0.9,0.022,0.622,0.378,0.378,0,0,1,0.9385
1000,11,0.9,0.024,0.522,0.478,0.478,0,0,1,0.9355
1000,11,0.9,0.026,0.336,0.664,0.664,0,0,0.9995,0.938
1000,11,0.9,0.028,0.257,0.743,0.743,0,0,0.9995,0.9455
1000,11,0.9,0.03,0.183,0.817,0.817,0,0,1,0.95
1000,11,0.9,0.032,0.152,0.848,0.848,0,0,0.9995,0.946
1000,11,0.9,0.034,0.105,0.895,0.895,0,0,0.9995,0.951
1000,11,0.9,0.036,0.063,0.937,0.937,0,0,0.9995,0.9635
1000,11,0.9,0.038,0.053,0.947,0.947,0,0,1,0.956
1000,11,0.9,0.04,0.029,0.971,0.971,0,0,0.9995,0.96
1000,11,0.9,0.042,0.026,0.974,0.974,0,0,1,0.9575
1000,11,0.9,0.044,0.02,0.98,0.98,0,0,0.999,0.968
